id,label
5b1a5df2-b9b1-491e-93dc-914896e8eaa3,carry
5f6e3748-14e6-4537-b76b-4081e7c995f1,hinge
0155ba5c-99a1-4f29-8561-43489bf72c3d,isolation
e75c9e9a-55ef-4cc1-b0b5-dafbd9704a1b,lunge
ac7157d7-4324-4a40-b98f-5183e47eed32,pull
02024706-63ca-4f34-a4d6-7df57a6d6899,push
ec80214a-1697-4f36-ab3b-b5a3b7a0d1d4,rotation
640e7fb0-6cc5-448a-b822-409f05ee68e9,squat
